datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B;B1;C;D;E;F;D1;F1;D2;F2;D3;F3;D4;F4;D5;F5;D6;F6;D7;F7;D8;F8;D9;F9;D10;F10;D11;F11;D12;F12;D13;F13;D14;F14;D15;F15;D16;F16;D17;F17;D18;F18;D19;F19;D20;F20;D21;F21;D22;F22;D23;F23;D24;F24;D25;F25;D26;F26;D27;F27
26.09.2021;Bundestagswahl;14713000;0425;0425;1;1;0;0;0;0;682;682;4;678;5;677;51;53;106;67;119;76;118;159;60;85;193;206;0;5;5;6;0;0;8;4;2;1;2;0;0;1;1;1;9;7;0;0;0;0;0;0;3;2;0;0;0;1;0;3;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;0435;0435;1;1;0;0;0;0;717;717;10;707;2;715;32;36;121;101;121;76;131;156;63;76;201;213;0;10;10;7;0;0;12;10;2;3;4;2;0;1;1;0;5;8;0;0;0;1;0;0;3;4;0;2;0;4;0;5;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;0505;0505;1;1;0;0;0;0;835;835;4;831;2;833;27;30;160;121;141;81;98;137;101;128;258;266;0;10;11;13;0;0;12;15;2;2;6;5;0;1;1;1;9;5;0;0;0;0;0;1;5;3;0;3;0;6;0;5;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0515;0515;1;1;0;0;0;0;744;744;0;744;1;743;32;30;160;127;91;48;132;146;66;112;230;229;0;3;5;9;0;0;8;9;1;3;4;2;0;4;0;0;15;14;0;1;0;0;0;0;0;0;0;1;0;2;0;3;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0525;0525;1;1;0;0;0;0;753;753;9;744;2;751;34;33;120;99;115;70;130;162;57;96;254;251;0;7;12;10;0;3;6;3;1;1;2;0;0;0;0;0;10;9;0;0;0;0;0;0;3;0;0;0;0;2;0;5;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0535;0535;1;1;0;0;0;0;778;778;1;777;0;778;37;41;154;115;107;77;121;152;84;124;238;229;0;9;11;9;0;0;10;4;2;3;2;1;0;3;0;0;10;5;0;0;0;0;0;0;1;2;0;0;0;2;0;2;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0605;0605;1;1;0;0;0;0;806;806;6;800;3;803;51;46;128;108;162;99;130;157;84;107;189;216;0;23;17;4;0;0;11;8;4;4;5;5;0;1;1;0;15;14;0;0;0;0;0;0;3;3;0;3;0;4;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0615;0615;1;1;0;0;0;0;783;783;6;777;2;781;50;47;156;125;146;104;122;143;64;105;195;197;0;11;14;8;0;0;14;10;3;4;3;3;0;3;0;1;7;5;0;2;0;0;0;0;3;1;0;2;0;4;0;6;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;0625;0625;1;1;0;0;0;0;774;774;1;773;1;773;54;55;123;106;118;92;160;176;73;92;196;199;0;7;18;12;0;1;15;10;4;3;4;1;0;3;0;0;6;4;0;0;0;1;0;0;2;1;0;2;0;3;0;5;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;1005;1005;1;1;0;0;0;0;768;768;7;761;7;761;68;64;83;59;193;152;120;115;48;66;151;192;0;38;37;21;0;0;28;15;0;8;3;2;0;0;2;0;9;8;0;2;0;0;0;0;5;1;0;8;0;7;0;3;7;0;2;0;5;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1015;1015;1;1;0;0;0;0;735;735;8;727;2;733;69;65;126;92;152;127;140;155;57;68;105;141;0;17;25;13;0;0;21;18;0;4;7;4;0;4;0;2;9;10;0;1;0;0;0;0;7;1;0;3;0;3;0;5;9;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1025;1025;1;1;0;0;0;0;732;732;10;722;3;729;75;80;117;82;142;113;157;153;61;71;114;151;0;23;23;13;0;0;11;11;0;7;1;0;0;2;3;0;5;6;0;3;0;0;0;2;4;1;0;4;0;4;0;3;5;0;0;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1105;1105;1;1;0;0;0;0;582;582;5;577;3;579;76;72;150;111;81;74;161;180;36;44;36;47;0;11;7;5;0;3;14;11;0;2;2;1;0;3;1;0;1;3;0;1;0;1;0;0;6;0;0;5;0;2;0;3;5;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1115;1115;1;1;0;0;0;0;526;526;3;523;3;523;69;70;127;94;70;67;144;150;29;38;45;48;0;24;8;9;0;0;11;10;0;3;3;1;0;0;3;0;3;1;0;0;0;0;0;1;3;2;0;1;0;0;0;4;4;0;0;0;3;0;1;0;;
26.09.2021;Bundestagswahl;14713000;1125;1125;1;1;0;0;0;0;572;572;4;568;4;568;68;72;124;91;76;85;213;213;26;33;32;33;0;13;6;3;0;1;8;6;0;3;2;2;0;1;0;0;2;2;0;2;0;2;0;0;3;1;0;3;0;1;0;1;5;0;0;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1205;1205;1;1;0;0;0;0;897;897;11;886;4;893;114;116;175;128;139;128;206;214;71;88;84;105;0;28;28;23;0;4;17;12;0;2;2;4;0;3;3;2;17;16;0;1;0;0;0;1;5;1;0;10;0;4;0;3;9;0;7;0;9;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1305;1305;1;1;0;0;0;0;661;661;2;659;0;661;102;96;190;117;71;68;140;159;65;95;30;48;0;19;14;9;0;1;18;20;0;2;2;2;0;2;4;3;7;7;0;0;0;0;0;0;4;2;0;6;0;3;0;2;4;0;3;0;5;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1315;1315;1;1;0;0;0;0;615;615;6;609;4;611;95;90;182;134;65;67;140;155;58;76;21;31;0;14;13;8;0;1;18;15;0;2;0;0;0;0;1;0;5;6;0;0;0;0;0;2;3;3;0;2;0;2;0;3;3;0;2;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1325;1325;1;1;0;0;0;0;686;686;4;682;3;683;126;125;167;135;98;90;189;195;37;47;26;42;0;14;7;4;0;0;17;12;0;2;0;0;0;1;1;0;3;5;0;0;0;0;0;2;2;1;0;5;0;2;0;1;5;0;0;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1405;1405;1;1;0;0;0;0;618;618;5;613;3;615;83;86;186;135;59;50;146;162;43;68;35;42;0;13;13;6;0;0;19;18;0;2;1;0;0;1;0;0;10;6;0;1;0;1;0;3;7;5;0;5;0;8;0;3;7;0;0;0;3;0;1;0;;
26.09.2021;Bundestagswahl;14713000;1415;1415;1;1;0;0;0;0;571;571;3;568;2;569;64;62;166;130;68;59;149;164;45;57;36;45;0;14;8;4;0;0;15;10;0;3;0;1;0;0;2;1;5;8;0;0;0;0;0;2;6;5;0;2;0;0;0;2;2;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;1505;1505;1;1;0;0;0;0;642;642;6;636;2;640;80;78;219;138;56;49;122;153;78;114;49;64;0;12;6;2;0;1;14;10;0;2;1;1;0;0;0;0;6;8;0;0;0;1;0;0;2;2;0;3;0;2;0;0;1;0;1;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2005;2005;1;1;0;0;0;0;1045;1045;5;1040;3;1042;23;22;73;37;443;309;115;113;58;71;265;401;0;16;32;23;0;0;11;8;0;10;5;2;0;2;0;0;5;4;0;0;0;0;0;2;8;5;0;0;0;6;0;11;1;0;1;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2015;2015;1;1;0;0;0;0;944;944;6;938;5;939;47;48;73;53;327;243;143;126;52;61;240;350;0;7;27;18;0;2;6;2;0;0;2;2;0;3;2;1;7;6;0;1;0;0;0;2;8;4;0;2;0;4;0;4;2;0;0;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2025;2025;1;1;0;0;0;0;934;934;8;926;2;932;35;33;74;45;390;291;124;116;46;71;209;318;0;10;29;16;0;0;11;9;0;2;1;1;0;0;2;1;3;2;0;2;0;0;0;4;0;0;0;1;0;4;0;6;1;0;1;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2105;2105;1;1;0;0;0;0;997;997;13;984;3;994;19;20;44;27;519;408;102;92;31;40;209;334;0;13;43;31;0;0;6;6;0;2;1;0;0;3;1;1;3;1;0;1;0;0;0;1;2;1;0;0;0;6;0;7;0;0;1;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2115;2115;1;1;0;0;0;0;546;546;4;542;1;545;25;23;38;26;242;189;62;64;30;37;95;153;0;12;20;11;0;0;6;4;0;4;4;3;0;0;0;0;6;5;0;2;0;2;0;0;6;2;0;1;0;5;0;2;7;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2125;2125;1;1;0;0;0;0;541;541;7;534;3;538;26;31;60;48;200;154;87;83;32;38;95;139;0;15;17;10;0;0;1;5;0;2;3;0;0;2;0;0;7;4;0;0;0;2;0;1;2;0;0;1;0;0;0;3;1;0;0;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2205;2205;1;1;0;0;0;0;944;944;4;940;3;941;41;43;103;53;301;221;129;135;77;94;207;286;0;23;35;27;0;0;21;10;0;4;3;4;0;2;3;1;9;7;0;4;0;0;0;2;7;7;0;4;0;5;0;9;2;0;1;0;0;0;1;0;;
26.09.2021;Bundestagswahl;14713000;2215;2215;1;1;0;0;0;0;935;935;8;927;4;931;65;71;132;96;237;179;160;154;67;77;189;257;0;17;29;25;0;0;13;9;0;4;4;3;0;1;0;0;11;13;0;3;0;0;0;0;10;6;0;3;0;6;0;7;4;0;2;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2225;2225;1;1;0;0;0;0;884;884;10;874;2;882;63;69;125;87;190;146;158;161;58;71;196;256;0;15;31;24;0;1;18;14;0;3;3;0;0;3;5;1;11;10;0;0;0;0;0;2;6;2;0;4;0;5;0;8;7;0;1;0;2;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2305;2305;1;1;0;0;0;0;823;823;10;813;3;820;83;88;176;120;114;106;189;203;75;80;94;120;0;26;27;18;0;0;19;17;0;13;7;1;0;2;2;0;8;9;0;0;0;1;0;0;8;3;0;6;0;3;0;4;8;0;0;0;2;0;1;0;;
26.09.2021;Bundestagswahl;14713000;2315;2315;1;1;0;0;0;0;829;829;6;823;4;825;102;104;186;126;133;123;183;200;75;77;94;122;0;16;18;12;0;2;11;14;0;6;1;1;0;0;2;1;4;5;0;1;0;0;0;0;6;7;0;2;0;3;0;3;4;0;0;0;4;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2405;2405;1;1;0;0;0;0;607;607;5;602;4;603;86;87;152;98;87;86;148;169;53;66;34;38;0;12;4;4;0;0;13;11;0;3;1;0;0;1;1;0;5;6;0;0;0;0;0;0;6;2;0;11;0;2;0;7;7;0;1;0;3;0;1;0;;
26.09.2021;Bundestagswahl;14713000;2415;2415;1;1;0;0;0;0;773;773;4;769;3;770;149;139;192;142;102;94;196;222;48;62;22;36;0;20;17;5;0;6;16;10;0;5;2;1;0;2;1;0;7;5;0;0;0;0;0;0;5;3;0;16;0;1;0;1;6;0;0;0;4;0;2;0;;
26.09.2021;Bundestagswahl;14713000;2425;2425;1;1;0;0;0;0;583;583;6;577;4;579;72;81;165;112;70;62;125;156;43;56;46;53;0;15;13;8;0;0;22;20;0;0;3;3;0;0;0;0;1;2;0;0;0;0;0;0;5;3;0;7;0;0;0;1;7;0;2;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2505;2505;1;1;0;0;0;0;855;855;11;844;6;849;109;100;278;201;90;79;210;258;67;89;49;54;0;16;5;7;0;0;16;16;0;2;0;0;0;3;0;0;6;8;0;0;0;3;0;0;5;3;0;7;0;2;0;1;5;0;3;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2605;2605;1;1;0;0;0;0;739;739;9;730;10;729;79;82;232;151;67;50;147;174;73;111;78;93;0;13;11;8;0;0;25;23;0;7;3;3;0;3;1;1;2;3;0;1;0;0;0;0;5;2;0;2;0;0;0;2;6;0;0;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2615;2615;1;1;0;0;0;0;756;756;8;748;2;754;97;95;237;177;72;72;172;206;74;89;59;66;0;11;6;6;0;0;14;9;0;3;5;2;0;0;1;2;5;10;0;0;0;0;0;1;4;0;0;2;0;2;0;1;1;0;1;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2705;2705;1;1;0;0;0;0;969;969;4;965;2;967;128;138;370;209;84;72;168;237;87;126;67;97;0;21;19;17;0;3;16;16;0;6;5;0;0;1;2;0;6;7;0;1;0;0;0;0;6;2;0;7;0;5;0;2;4;0;2;0;1;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2715;2715;1;1;0;0;0;0;985;985;5;980;7;978;158;156;328;219;80;76;220;276;88;105;62;77;0;22;9;10;0;2;15;17;0;3;5;2;0;1;2;0;4;3;0;1;0;2;0;0;2;0;0;2;0;3;0;1;4;0;0;0;3;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2805;2805;1;1;0;0;0;0;457;457;1;456;0;457;39;44;154;96;35;29;107;111;40;70;52;75;0;5;4;3;0;0;16;11;0;2;0;1;0;0;1;0;2;2;0;1;0;0;0;1;1;1;0;0;0;4;0;1;5;0;0;0;0;0;0;0;;
26.09.2021;Bundestagswahl;14713000;2905;2905;1;1;0;0;0;0;366;366;2;364;0;366;66;63;142;93;34;26;52;81;30;47;12;19;0;9;7;7;0;1;8;9;0;2;0;0;0;1;0;0;3;4;0;1;0;2;0;0;2;1;0;0;0;0;0;0;1;0;2;0;3;0;2;0;;
26.09.2021;Bundestagswahl;14713000;3005;3005;1;1;0;0;0;0;925;925;8;917;5;920;31;29;80;64;302;198;91;115;62;70;286;348;0;22;27;25;0;1;14;10;4;3;10;7;0;4;1;3;5;4;0;0;0;1;0;2;4;3;0;2;0;3;0;6;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;3015;3015;1;1;0;0;0;0;839;839;1;838;1;838;36;41;53;35;266;174;97;142;31;54;275;301;0;13;18;20;0;1;25;11;5;7;6;5;0;2;2;0;20;17;0;1;0;1;0;0;4;2;0;1;0;3;0;7;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;3025;3025;1;1;0;0;0;0;837;837;2;835;1;836;24;25;80;58;261;162;108;133;53;69;239;300;0;13;25;19;0;0;11;10;5;6;10;4;0;2;1;0;8;8;0;2;0;2;0;0;9;6;0;3;0;4;0;10;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;3035;3035;1;1;0;0;0;0;837;837;4;833;1;836;46;47;105;73;220;156;106;138;47;63;254;290;0;13;26;16;0;0;14;11;2;5;2;3;0;3;2;0;4;3;0;0;0;0;0;2;4;2;0;2;0;2;0;7;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;3045;3045;1;1;0;0;0;0;834;834;2;832;2;832;30;31;73;63;219;151;152;165;31;48;278;315;0;9;24;18;0;0;6;5;4;1;0;2;0;3;1;1;9;6;0;0;0;0;0;0;4;3;0;3;0;1;0;7;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;3055;3055;1;1;0;0;0;0;833;833;2;831;1;832;44;31;101;80;237;174;115;142;37;55;236;279;0;8;31;15;0;0;6;7;1;8;7;3;0;3;1;0;8;8;0;0;0;0;0;1;4;2;0;6;0;7;0;3;;;;;;;;;3;0
26.09.2021;Bundestagswahl;14713000;3065;3065;1;1;0;0;0;0;843;843;12;831;6;837;32;33;73;56;258;164;107;149;64;75;241;290;0;15;26;17;0;0;13;9;3;3;1;2;0;2;0;0;10;6;0;0;0;0;0;0;2;1;0;5;0;4;0;6;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;3105;3105;1;1;0;0;0;0;896;896;10;886;4;892;62;55;146;103;157;98;123;160;83;103;221;242;0;29;29;15;0;3;21;17;10;8;5;1;0;4;0;2;20;23;0;5;0;1;0;0;7;9;0;5;0;4;0;5;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;3115;3115;1;1;0;0;0;0;882;882;9;873;7;875;60;51;159;117;149;109;125;167;91;119;213;206;0;18;24;26;0;1;19;21;5;4;9;4;0;7;1;0;6;10;0;1;0;0;0;0;11;1;0;3;0;5;0;5;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;3125;3125;1;1;0;0;0;0;883;883;7;876;6;877;58;54;172;138;159;109;159;214;75;74;190;182;0;24;22;14;0;3;12;12;5;9;6;4;0;5;2;2;12;8;0;4;0;0;0;2;3;2;0;4;0;4;0;9;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;3135;3135;1;1;0;0;0;0;879;879;5;874;3;876;70;69;171;148;153;112;169;199;85;96;169;172;0;28;21;14;0;1;8;6;7;6;2;0;0;7;0;1;14;8;0;1;0;1;0;0;4;3;0;1;0;1;0;2;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;3145;3145;1;1;0;0;0;0;880;880;10;870;4;876;70;57;141;118;162;109;191;230;71;84;177;195;0;22;24;16;0;1;16;14;6;9;2;2;0;0;0;0;5;4;0;2;0;0;0;0;4;3;0;5;0;3;0;2;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;3205;3205;1;1;0;0;0;0;662;662;3;659;2;660;64;72;185;142;88;51;130;177;62;74;79;80;0;10;7;5;0;0;18;16;5;5;6;1;0;3;0;0;6;6;0;3;0;0;0;0;4;3;0;3;0;4;0;5;;;;;;;;;5;0
26.09.2021;Bundestagswahl;14713000;3215;3215;1;1;0;0;0;0;674;674;8;666;4;670;64;60;169;130;106;75;167;227;53;65;66;53;0;15;7;7;0;3;10;9;7;0;2;2;0;0;0;0;8;5;0;2;0;0;0;3;1;3;0;1;0;8;0;2;;;;;;;;;6;0
26.09.2021;Bundestagswahl;14713000;3305;3305;1;1;0;0;0;0;616;616;3;613;2;614;95;86;135;111;93;69;116;141;60;79;68;70;0;11;10;13;0;2;22;17;2;1;0;0;0;1;2;2;5;4;0;0;0;1;0;0;4;2;0;1;0;3;0;0;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;3405;3405;1;1;0;0;0;0;598;598;4;594;1;597;104;95;168;140;52;39;96;109;84;107;45;43;0;20;11;5;0;2;21;14;1;0;1;1;0;0;0;0;9;9;0;0;0;1;0;2;1;1;0;7;0;2;0;0;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;3415;3415;1;1;0;0;0;0;588;588;1;587;2;586;92;90;145;120;59;46;141;175;69;73;42;39;0;11;12;10;0;1;16;11;4;3;1;1;0;0;1;1;4;2;0;0;0;0;0;0;1;1;0;1;0;0;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;3505;3505;1;1;0;0;0;0;844;844;7;837;4;840;92;97;258;202;90;69;140;178;97;115;95;100;0;18;21;13;0;0;16;11;4;4;2;1;0;2;1;1;19;14;0;4;0;0;0;0;0;1;0;2;0;7;0;1;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;3515;3515;1;1;0;0;0;0;833;833;6;827;2;831;111;104;224;188;100;81;199;226;75;84;82;89;0;14;9;6;0;1;11;11;3;4;1;0;0;2;2;1;5;4;0;3;0;1;0;1;3;2;0;2;0;3;0;4;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;4005;4005;1;1;0;0;0;0;957;957;26;931;3;954;23;24;110;87;239;157;136;177;54;77;321;378;0;9;16;15;0;0;8;6;3;2;3;0;0;0;0;0;15;11;0;0;0;1;0;2;1;1;0;1;0;4;0;2;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;4015;4015;1;1;0;0;0;0;835;835;3;832;2;833;33;37;98;69;213;155;120;162;34;48;286;312;0;9;21;13;0;0;8;6;1;1;2;1;0;2;0;0;12;13;0;0;0;0;0;0;4;0;0;0;0;1;0;4;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;4025;4025;1;1;0;0;0;0;880;880;10;870;1;879;35;32;78;60;272;140;122;182;59;87;258;315;0;14;22;11;0;0;8;7;2;3;2;1;0;3;1;0;9;6;0;0;0;0;0;0;2;1;0;1;0;4;0;12;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;4035;4035;1;1;0;0;0;0;814;814;12;802;10;804;29;31;84;58;236;137;111;146;46;75;242;298;0;13;23;11;0;0;7;6;6;1;1;1;0;5;0;0;15;12;0;0;0;0;0;0;2;0;0;3;0;2;0;5;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;4045;4045;1;1;0;0;0;0;838;838;7;831;6;832;20;29;87;56;271;159;112;146;40;68;245;305;0;15;20;18;0;0;12;5;3;2;3;3;0;2;0;0;11;15;0;0;0;0;0;0;6;3;0;0;0;3;0;3;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;4055;4055;1;1;0;0;0;0;844;844;10;834;9;835;24;30;94;69;265;144;103;149;52;75;228;283;0;15;30;22;0;0;7;7;4;4;4;4;0;2;2;2;19;24;0;0;0;0;0;0;0;0;0;1;0;1;0;3;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;4065;4065;1;1;0;0;0;0;837;837;3;834;2;835;35;35;95;81;222;137;114;146;31;50;277;327;0;8;38;27;0;0;9;9;4;2;1;1;0;2;1;0;3;2;0;0;0;0;0;2;3;1;0;2;0;2;0;1;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;4075;4075;1;1;0;0;0;0;834;834;1;833;1;833;24;26;89;67;257;136;113;176;40;52;252;313;0;15;21;12;0;1;11;6;7;7;1;1;0;2;0;0;12;6;0;0;0;1;0;0;2;3;0;1;0;4;0;4;;;;;;;;;4;0
26.09.2021;Bundestagswahl;14713000;4085;4085;1;1;0;0;0;0;835;835;3;832;2;833;27;23;85;72;249;132;115;174;66;75;247;300;0;17;18;16;0;0;6;1;2;3;4;2;0;1;0;0;12;6;0;0;0;0;0;2;1;2;0;1;0;2;0;4;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;4105;4105;1;1;0;0;0;0;921;921;9;912;3;918;35;31;80;61;430;296;85;111;38;49;174;289;0;15;45;33;0;0;5;3;4;3;3;0;0;3;0;0;7;9;0;1;0;0;0;0;5;2;0;2;0;3;0;7;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;4115;4115;1;1;0;0;0;0;841;841;4;837;3;838;26;29;91;71;353;213;89;122;54;70;151;247;0;15;37;29;0;0;9;8;2;2;2;2;0;1;0;0;19;21;0;0;0;0;0;0;1;1;0;2;0;3;0;2;;;;;;;;;3;0
26.09.2021;Bundestagswahl;14713000;4125;4125;1;1;0;0;0;0;823;823;4;819;3;820;43;48;87;74;272;182;131;166;34;31;192;238;0;13;36;28;0;0;8;8;1;2;1;1;0;1;2;2;10;13;0;0;0;0;0;2;2;1;0;1;0;7;0;2;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;4135;4135;1;1;0;0;0;0;832;832;3;829;2;830;33;35;107;93;298;223;130;155;33;44;169;222;0;10;34;16;0;0;8;10;2;4;3;1;0;2;1;0;9;9;0;0;0;1;0;0;2;1;0;1;0;2;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;4145;4145;1;1;0;0;0;0;835;835;7;828;6;829;31;31;80;67;353;215;98;137;40;55;164;258;0;11;36;19;0;0;5;2;2;5;2;1;0;5;1;0;15;16;0;0;0;0;0;0;0;2;0;2;0;3;0;0;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;4155;4155;1;1;0;0;0;0;831;831;7;824;1;830;37;35;103;91;309;213;116;171;37;48;142;205;0;7;38;21;0;0;15;11;7;3;1;0;0;3;5;3;8;10;0;1;0;0;0;2;6;2;0;0;0;2;0;2;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;4205;4205;1;1;0;0;0;0;751;751;12;739;4;747;54;58;140;118;144;109;123;160;74;89;131;127;0;16;15;11;0;0;16;15;7;6;3;1;0;2;2;2;23;20;0;0;0;0;0;0;5;2;0;2;0;3;0;6;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;4215;4215;1;1;0;0;0;0;779;779;6;773;2;777;71;63;154;130;148;122;187;241;54;68;121;105;0;14;11;8;0;3;11;6;3;1;0;0;0;0;3;2;8;8;0;0;0;0;0;0;0;1;0;2;0;0;0;3;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;4305;4305;1;1;0;0;0;0;772;772;7;765;8;764;79;78;134;107;179;127;154;188;52;68;108;114;0;20;15;16;0;1;19;16;6;5;2;1;0;0;1;1;7;6;0;2;0;0;0;1;7;5;0;1;0;2;0;5;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;4315;4315;1;1;0;0;0;0;778;778;10;768;6;772;72;64;132;109;168;127;187;231;44;55;103;106;0;18;22;13;0;1;18;18;6;6;2;1;0;0;0;0;11;12;0;0;0;2;0;1;2;3;0;1;0;2;0;2;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;4325;4325;1;1;0;0;0;0;708;708;6;702;5;703;64;61;132;110;167;123;193;228;36;54;74;78;0;11;10;6;0;1;12;12;7;5;1;0;0;0;1;1;4;2;0;0;0;0;0;3;1;0;0;3;0;1;0;4;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;4405;4405;1;1;0;0;0;0;503;503;5;498;3;500;41;43;87;77;103;73;89;111;52;54;69;77;0;13;16;13;0;1;15;12;6;0;3;2;0;0;1;0;11;12;0;2;0;1;0;1;3;2;0;1;0;1;0;4;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;4415;4415;1;1;0;0;0;0;494;494;6;488;0;494;47;49;102;75;96;60;86;103;38;65;82;88;0;15;10;8;0;0;9;9;2;4;3;2;0;1;0;1;9;6;0;0;0;0;0;2;2;0;0;1;0;1;0;4;;;;;;;;;2;0
26.09.2021;Bundestagswahl;14713000;5005;5005;1;1;0;0;0;0;882;882;9;873;1;881;29;30;101;80;229;144;112;149;53;69;299;333;0;9;12;16;0;2;7;4;5;3;6;4;0;3;0;0;15;19;0;1;0;1;0;0;4;2;0;3;0;7;0;2;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;5015;5015;1;1;0;0;0;0;846;846;5;841;1;845;25;25;93;90;226;133;109;143;44;54;285;339;0;4;23;13;0;0;8;7;4;5;6;1;0;0;1;2;11;9;0;1;0;0;0;1;6;5;0;3;0;4;0;6;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;5025;5025;1;1;0;0;0;0;787;787;6;781;2;785;35;26;99;96;168;103;115;146;55;69;265;283;0;7;23;14;0;0;8;12;2;3;3;2;0;3;2;1;6;10;0;0;0;1;0;1;0;2;0;0;0;5;0;1;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;5035;5035;1;1;0;0;0;0;834;834;3;831;1;833;30;32;89;85;187;113;110;140;59;72;294;329;0;4;23;11;0;1;9;9;4;4;2;2;0;4;2;1;18;13;0;1;0;0;0;1;3;2;0;0;0;2;0;7;;;;;;;;;1;0
26.09.2021;Bundestagswahl;14713000;5105;5105;1;1;0;0;0;0;899;899;7;892;5;894;37;40;113;87;220;149;139;166;49;67;272;312;0;11;28;25;0;0;12;8;2;4;8;6;0;2;0;2;12;9;0;1;0;0;0;0;0;1;0;2;0;2;0;0;;;;;;;;;0;0
26.09.2021;Bundestagswahl;14713000;5115;5115;1;1;0;0;0;0;799;799;3;796;0;799;43;41;84;69;209;137;95;129;56;68;248;287;0;18;25;12;0;0;6;3;4;3;8;8;0;5;0;0;13;8;0;0;0;0;0;1;4;3;0;2;0;1;0;4;;;;;;;;;1;0
